session_id,user_id,channel,device_type,region,traffic_source,category,session_length,total_time_spent,total_interactions,num_events,converted,dropped_off,purchase_value
S0008754,U004650,app,tablet,US,referral,Groceries,8,94,8,8,0,1,0.0
S0008755,U007409,app,tablet,IN,organic,Shoes,6,113,6,6,1,0,472.64
S0008756,U002489,app,android,BR,social,Groceries,3,44,3,3,0,1,0.0
S0008757,U006008,web,tablet,US,email,Home,10,157,10,10,0,1,0.0
S0008758,U005446,web,desktop,IN,organic,Sports,9,133,9,9,0,1,0.0
S0008759,U000694,web,ios,CA,organic,Electronics,4,72,4,4,0,1,0.0
S0008760,U005155,mobile,ios,IN,email,Sports,6,113,6,6,1,0,415.72
S0008761,U005953,mobile,tablet,CA,email,Accessories,4,37,4,4,0,1,0.0
S0008762,U000140,app,desktop,AU,social,Accessories,3,59,3,3,1,0,197.65
S0008763,U000143,web,android,BR,organic,Shoes,6,113,6,6,0,1,0.0
S0008764,U007421,web,tablet,CA,direct,Electronics,10,185,10,10,0,1,0.0
S0008765,U003388,app,tablet,US,email,Groceries,6,84,6,6,0,1,0.0
S0008766,U002140,web,android,FR,paid_search,Sports,4,76,4,4,0,1,0.0
S0008767,U005110,mobile,ios,IN,social,Sports,4,90,4,4,0,1,0.0
S0008768,U001190,web,tablet,CA,organic,Electronics,6,143,6,6,0,1,0.0
S0008769,U007190,app,tablet,UK,referral,Shoes,7,115,7,7,0,1,0.0
S0008770,U006836,app,desktop,IN,email,Groceries,4,84,4,4,0,1,0.0
S0008771,U003912,app,android,AU,affiliate,Apparel,6,100,6,6,0,1,0.0
S0008772,U002769,mobile,desktop,BR,direct,Sports,4,77,4,4,0,1,0.0
S0008773,U004608,mobile,android,DE,referral,Shoes,9,179,9,9,0,1,0.0
S0008774,U007463,mobile,tablet,UK,organic,Shoes,7,120,7,7,0,1,0.0
S0008775,U005164,web,ios,BR,paid_search,Groceries,5,112,5,5,0,1,0.0
S0008776,U003473,mobile,android,AU,email,Beauty,5,81,5,5,0,1,0.0
S0008777,U004949,mobile,android,US,email,Shoes,4,68,4,4,0,1,0.0
S0008778,U000420,app,ios,UK,organic,Groceries,7,131,7,7,0,1,0.0
S0008779,U005570,app,ios,FR,organic,Beauty,5,85,5,5,0,1,0.0
S0008780,U002565,web,tablet,IN,paid_search,Shoes,7,122,7,7,0,1,0.0
S0008781,U005462,mobile,tablet,BR,affiliate,Accessories,9,217,9,9,0,1,0.0
S0008782,U001350,web,ios,JP,paid_search,Home,6,86,6,6,1,0,484.8
S0008783,U000731,app,desktop,DE,referral,Home,8,120,8,8,0,1,0.0
S0008784,U005120,mobile,tablet,DE,direct,Accessories,5,114,5,5,0,1,0.0
S0008785,U007010,app,ios,BR,email,Apparel,8,137,8,8,1,0,300.96
S0008786,U004757,web,tablet,DE,referral,Sports,5,102,5,5,0,1,0.0
S0008787,U005491,web,android,JP,referral,Apparel,4,105,4,4,1,0,453.7
S0008788,U004434,mobile,ios,AU,referral,Electronics,7,147,7,7,0,1,0.0
S0008789,U007273,app,ios,FR,referral,Groceries,3,51,3,3,0,1,0.0
S0008790,U002666,web,desktop,BR,paid_search,Electronics,5,95,5,5,1,0,92.38
S0008791,U001040,app,tablet,JP,email,Beauty,7,112,7,7,0,1,0.0
S0008792,U003420,web,desktop,CA,direct,Apparel,5,91,5,5,1,0,495.08
S0008793,U001672,app,tablet,AU,affiliate,Apparel,9,229,9,9,0,1,0.0
S0008794,U002035,web,android,CA,direct,Groceries,7,105,7,7,0,1,0.0
S0008795,U003832,app,ios,JP,email,Groceries,9,96,9,9,0,1,0.0
S0008796,U006488,mobile,ios,JP,email,Sports,7,171,7,7,0,1,0.0
S0008797,U001657,app,android,DE,direct,Sports,6,113,6,6,0,1,0.0
S0008798,U005351,app,desktop,US,referral,Sports,8,158,8,8,0,1,0.0
S0008799,U004046,web,ios,DE,email,Electronics,4,95,4,4,0,1,0.0
S0008800,U004798,app,tablet,CA,organic,Apparel,7,104,7,7,0,1,0.0
S0008801,U006996,web,ios,US,email,Electronics,9,188,9,9,1,0,447.94
S0008802,U005067,mobile,ios,FR,organic,Electronics,6,123,6,6,0,1,0.0
S0008803,U006560,app,ios,DE,direct,Beauty,4,57,4,4,1,0,371.85
S0008804,U000462,web,android,US,direct,Electronics,10,188,10,10,0,1,0.0
S0008805,U002852,web,android,JP,affiliate,Sports,5,73,5,5,1,0,25.84
S0008806,U006001,web,ios,FR,direct,Groceries,4,44,4,4,0,1,0.0
S0008807,U003286,app,android,JP,organic,Groceries,4,95,4,4,1,0,251.69
S0008808,U002990,web,android,UK,paid_search,Home,9,119,9,9,1,0,399.73
S0008809,U004766,app,desktop,FR,affiliate,Home,3,58,3,3,0,1,0.0
S0008810,U004377,app,tablet,IN,affiliate,Home,5,98,5,5,0,1,0.0
S0008811,U006776,web,desktop,AU,organic,Electronics,3,78,3,3,0,1,0.0
S0008812,U002010,app,ios,US,email,Beauty,6,108,6,6,0,1,0.0
S0008813,U004035,mobile,android,US,paid_search,Accessories,9,175,9,9,0,1,0.0
S0008814,U001127,web,ios,UK,direct,Shoes,7,129,7,7,1,0,250.1
S0008815,U001388,web,tablet,JP,social,Accessories,3,56,3,3,1,0,56.05
S0008816,U002387,mobile,ios,BR,referral,Apparel,9,122,9,9,0,1,0.0
S0008817,U000267,mobile,ios,CA,referral,Electronics,8,98,8,8,1,0,68.38
S0008818,U002750,app,desktop,BR,referral,Groceries,10,153,10,10,0,1,0.0
S0008819,U000097,app,ios,IN,direct,Electronics,3,75,3,3,0,1,0.0
S0008820,U005115,app,tablet,DE,email,Groceries,5,71,5,5,0,1,0.0
S0008821,U006787,web,android,DE,social,Electronics,5,76,5,5,0,1,0.0
S0008822,U000730,web,tablet,AU,direct,Groceries,5,105,5,5,1,0,68.79
S0008823,U002716,app,android,AU,referral,Electronics,3,45,3,3,0,1,0.0
S0008824,U000407,mobile,desktop,IN,social,Shoes,10,216,10,10,0,1,0.0
S0008825,U000147,web,android,AU,direct,Apparel,4,131,4,4,0,1,0.0
S0008826,U005911,web,ios,US,social,Apparel,7,161,7,7,0,1,0.0
S0008827,U006740,web,desktop,IN,direct,Electronics,4,121,4,4,0,1,0.0
S0008828,U005562,mobile,ios,DE,email,Shoes,4,85,4,4,1,0,33.75
S0008829,U005013,app,desktop,JP,direct,Electronics,5,124,5,5,1,0,179.91
S0008830,U003292,web,tablet,BR,social,Home,8,149,8,8,0,1,0.0
S0008831,U000090,web,ios,JP,organic,Shoes,8,120,8,8,0,1,0.0
S0008832,U002037,app,desktop,DE,email,Sports,4,75,4,4,0,1,0.0
S0008833,U004001,mobile,desktop,IN,social,Accessories,7,132,7,7,1,0,270.37
S0008834,U003970,web,ios,UK,direct,Accessories,5,91,5,5,0,1,0.0
S0008835,U002422,mobile,ios,US,direct,Home,6,142,6,6,0,1,0.0
S0008836,U000906,web,desktop,CA,direct,Accessories,4,55,4,4,1,0,75.78
S0008837,U001440,app,ios,AU,social,Shoes,5,98,5,5,0,1,0.0
S0008838,U000086,web,ios,US,affiliate,Groceries,6,138,6,6,0,1,0.0
S0008839,U003747,mobile,android,FR,affiliate,Home,3,50,3,3,0,1,0.0
S0008840,U007176,app,android,UK,email,Shoes,6,134,6,6,1,0,272.05
S0008841,U003505,app,desktop,CA,direct,Home,4,60,4,4,1,0,425.35
S0008842,U003109,mobile,tablet,US,referral,Beauty,3,53,3,3,0,1,0.0
S0008843,U000883,app,android,CA,direct,Shoes,9,203,9,9,0,1,0.0
S0008844,U001468,web,ios,UK,direct,Sports,7,107,7,7,0,1,0.0
S0008845,U003146,web,ios,UK,organic,Sports,6,84,6,6,1,0,376.08
S0008846,U001402,web,android,JP,affiliate,Accessories,7,126,7,7,0,1,0.0
S0008847,U007461,app,desktop,IN,paid_search,Groceries,3,61,3,3,0,1,0.0
S0008848,U005682,web,tablet,BR,email,Electronics,4,65,4,4,1,0,457.05
S0008849,U000821,app,tablet,CA,affiliate,Beauty,10,119,10,10,0,1,0.0
S0008850,U005244,web,tablet,DE,paid_search,Accessories,5,75,5,5,0,1,0.0
S0008851,U003086,web,ios,CA,referral,Apparel,5,44,5,5,0,1,0.0
S0008852,U003716,web,tablet,FR,email,Home,4,53,4,4,0,1,0.0
S0008853,U004922,web,ios,FR,organic,Beauty,5,84,5,5,0,1,0.0
S0008854,U005054,web,ios,IN,referral,Accessories,10,179,10,10,1,0,470.22
S0008855,U000691,web,ios,IN,direct,Apparel,7,126,7,7,0,1,0.0
S0008856,U000731,web,desktop,AU,email,Sports,7,107,7,7,1,0,226.47
S0008857,U000700,mobile,ios,JP,social,Home,6,156,6,6,0,1,0.0
S0008858,U001937,web,ios,IN,affiliate,Home,7,119,7,7,0,1,0.0
S0008859,U003003,web,tablet,DE,organic,Shoes,5,81,5,5,1,0,181.59
S0008860,U003932,app,tablet,JP,referral,Shoes,11,170,11,11,1,0,316.55
S0008861,U004882,mobile,tablet,IN,affiliate,Beauty,3,57,3,3,0,1,0.0
S0008862,U000633,mobile,ios,UK,referral,Groceries,7,87,7,7,0,1,0.0
S0008863,U003038,mobile,android,JP,affiliate,Accessories,6,87,6,6,1,0,453.7
S0008864,U000151,mobile,tablet,FR,affiliate,Groceries,5,127,5,5,0,1,0.0
S0008865,U007189,web,android,UK,direct,Accessories,6,105,6,6,0,1,0.0
S0008866,U000271,app,tablet,IN,organic,Beauty,3,49,3,3,0,1,0.0
S0008867,U001633,app,android,UK,email,Sports,6,83,6,6,1,0,109.67
S0008868,U004347,app,desktop,UK,direct,Electronics,7,102,7,7,0,1,0.0
S0008869,U001132,app,ios,UK,direct,Accessories,5,132,5,5,0,1,0.0
S0008870,U002564,app,desktop,IN,paid_search,Beauty,6,95,6,6,0,1,0.0
S0008871,U004846,web,ios,UK,affiliate,Accessories,7,132,7,7,0,1,0.0
S0008872,U000709,app,desktop,JP,paid_search,Home,6,179,6,6,0,1,0.0
S0008873,U000078,mobile,ios,IN,referral,Groceries,6,85,6,6,0,1,0.0
S0008874,U004952,mobile,desktop,BR,referral,Groceries,5,147,5,5,0,1,0.0
S0008875,U004140,web,desktop,CA,organic,Apparel,3,60,3,3,0,1,0.0
S0008876,U000725,mobile,android,AU,paid_search,Accessories,6,134,6,6,0,1,0.0
S0008877,U006370,mobile,ios,UK,direct,Beauty,3,44,3,3,0,1,0.0
S0008878,U007290,web,android,FR,referral,Beauty,5,123,5,5,0,1,0.0
S0008879,U003090,web,android,BR,social,Groceries,7,155,7,7,0,1,0.0
S0008880,U003562,mobile,tablet,BR,social,Shoes,6,86,6,6,1,0,298.25
S0008881,U004596,app,android,AU,organic,Apparel,5,70,5,5,1,0,32.11
S0008882,U003376,mobile,ios,CA,paid_search,Groceries,5,78,5,5,0,1,0.0
S0008883,U003272,mobile,tablet,AU,paid_search,Beauty,8,131,8,8,1,0,139.79
S0008884,U002120,mobile,tablet,US,email,Sports,5,36,5,5,0,1,0.0
S0008885,U001347,web,android,UK,email,Electronics,6,114,6,6,0,1,0.0
S0008886,U003745,app,ios,CA,social,Home,5,92,5,5,1,0,434.89
S0008887,U001936,app,android,DE,paid_search,Groceries,4,53,4,4,0,1,0.0
S0008888,U007201,mobile,desktop,US,organic,Shoes,8,120,8,8,0,1,0.0
S0008889,U000509,app,ios,US,social,Groceries,5,77,5,5,0,1,0.0
S0008890,U004335,web,android,FR,paid_search,Shoes,8,119,8,8,0,1,0.0
S0008891,U003273,mobile,android,AU,referral,Home,7,127,7,7,0,1,0.0
S0008892,U003506,mobile,android,JP,direct,Home,7,107,7,7,1,0,147.18
S0008893,U003725,mobile,tablet,AU,email,Apparel,4,75,4,4,1,0,318.39
S0008894,U006203,web,ios,FR,referral,Home,3,31,3,3,1,0,290.38
S0008895,U005579,web,ios,AU,referral,Apparel,6,100,6,6,0,1,0.0
S0008896,U005796,mobile,tablet,AU,organic,Beauty,3,58,3,3,1,0,61.84
S0008897,U000487,mobile,desktop,AU,direct,Groceries,4,74,4,4,0,1,0.0
S0008898,U005294,web,tablet,DE,social,Sports,6,160,6,6,0,1,0.0
S0008899,U004376,app,desktop,CA,referral,Groceries,4,95,4,4,0,1,0.0
S0008900,U000067,app,ios,CA,referral,Groceries,3,49,3,3,0,1,0.0
S0008901,U002736,mobile,ios,DE,organic,Beauty,5,68,5,5,0,1,0.0
S0008902,U003987,app,android,BR,referral,Groceries,10,150,10,10,0,1,0.0
S0008903,U002519,mobile,ios,JP,organic,Accessories,6,145,6,6,0,1,0.0
S0008904,U000488,web,tablet,BR,organic,Beauty,6,125,6,6,1,0,256.27
S0008905,U001783,app,tablet,CA,email,Shoes,4,58,4,4,0,1,0.0
S0008906,U005766,mobile,desktop,JP,social,Groceries,8,151,8,8,0,1,0.0
S0008907,U003917,app,ios,JP,referral,Beauty,5,76,5,5,0,1,0.0
S0008908,U005454,web,tablet,UK,social,Groceries,9,146,9,9,1,0,328.11
S0008909,U002875,web,ios,FR,organic,Electronics,5,77,5,5,0,1,0.0
S0008910,U004618,mobile,tablet,US,referral,Shoes,4,47,4,4,1,0,117.83
S0008911,U000820,web,desktop,US,referral,Sports,6,115,6,6,0,1,0.0
S0008912,U006185,app,tablet,IN,affiliate,Home,8,114,8,8,0,1,0.0
S0008913,U007355,mobile,ios,FR,affiliate,Shoes,6,114,6,6,0,1,0.0
S0008914,U000837,web,desktop,BR,affiliate,Home,5,103,5,5,0,1,0.0
S0008915,U006062,web,android,AU,paid_search,Sports,7,97,7,7,0,1,0.0
S0008916,U003586,mobile,android,FR,social,Beauty,11,207,11,11,0,1,0.0
S0008917,U003713,web,android,AU,affiliate,Shoes,7,75,7,7,0,1,0.0
S0008918,U003298,web,android,IN,direct,Beauty,7,139,7,7,0,1,0.0
S0008919,U005037,web,ios,AU,organic,Shoes,5,118,5,5,0,1,0.0
S0008920,U000967,mobile,ios,FR,direct,Sports,5,93,5,5,0,1,0.0
S0008921,U003678,app,ios,DE,affiliate,Sports,5,103,5,5,0,1,0.0
S0008922,U002161,app,ios,US,social,Electronics,4,69,4,4,0,1,0.0
S0008923,U000551,app,ios,BR,email,Electronics,8,102,8,8,1,0,18.05
S0008924,U007309,app,ios,AU,direct,Home,6,74,6,6,1,0,90.82
S0008925,U003082,mobile,tablet,UK,referral,Groceries,3,28,3,3,0,1,0.0
S0008926,U002271,mobile,tablet,UK,paid_search,Electronics,13,252,13,13,0,1,0.0
S0008927,U002251,web,tablet,BR,email,Home,5,107,5,5,0,1,0.0
S0008928,U007064,web,ios,AU,email,Home,8,130,8,8,1,0,434.89
S0008929,U005767,mobile,ios,UK,referral,Home,6,97,6,6,0,1,0.0
S0008930,U007453,web,tablet,DE,social,Shoes,7,153,7,7,0,1,0.0
S0008931,U003300,mobile,desktop,DE,organic,Beauty,6,146,6,6,0,1,0.0
S0008932,U007220,web,desktop,IN,affiliate,Apparel,6,101,6,6,0,1,0.0
S0008933,U005383,mobile,ios,JP,email,Apparel,5,118,5,5,1,0,99.39
S0008934,U005323,app,tablet,IN,organic,Beauty,11,231,11,11,0,1,0.0
S0008935,U001975,app,desktop,AU,paid_search,Electronics,4,82,4,4,0,1,0.0
S0008936,U002642,app,ios,JP,email,Accessories,4,44,4,4,0,1,0.0
S0008937,U000410,web,tablet,BR,email,Electronics,5,62,5,5,0,1,0.0
S0008938,U003415,web,android,JP,email,Home,4,98,4,4,0,1,0.0
S0008939,U004878,mobile,ios,BR,organic,Shoes,3,60,3,3,1,0,341.43
S0008940,U003502,mobile,desktop,AU,referral,Beauty,6,70,6,6,0,1,0.0
S0008941,U006252,app,android,JP,paid_search,Home,5,87,5,5,1,0,87.31
S0008942,U006174,app,tablet,JP,direct,Electronics,3,60,3,3,1,0,412.16
S0008943,U001536,web,desktop,UK,referral,Shoes,8,177,8,8,0,1,0.0
S0008944,U003799,app,android,JP,email,Shoes,11,201,11,11,0,1,0.0
S0008945,U006301,app,ios,CA,organic,Beauty,4,89,4,4,0,1,0.0
S0008946,U006237,web,android,US,affiliate,Shoes,7,153,7,7,0,1,0.0
S0008947,U006584,web,tablet,UK,affiliate,Groceries,9,175,9,9,0,1,0.0
S0008948,U001778,mobile,android,IN,email,Electronics,6,121,6,6,0,1,0.0
S0008949,U001414,web,ios,JP,email,Apparel,6,135,6,6,0,1,0.0
S0008950,U001839,web,tablet,AU,referral,Beauty,9,135,9,9,1,0,178.31
S0008951,U000020,app,android,DE,social,Beauty,6,91,6,6,0,1,0.0
S0008952,U006073,app,android,FR,paid_search,Sports,6,127,6,6,0,1,0.0
S0008953,U003917,app,desktop,IN,referral,Beauty,3,48,3,3,0,1,0.0
S0008954,U000499,web,ios,UK,email,Electronics,7,178,7,7,1,0,350.22
S0008955,U007474,mobile,android,DE,direct,Groceries,9,134,9,9,0,1,0.0
S0008956,U000298,web,ios,AU,email,Apparel,8,143,8,8,0,1,0.0
S0008957,U006917,app,ios,UK,direct,Home,3,37,3,3,0,1,0.0
S0008958,U001678,web,tablet,JP,paid_search,Accessories,6,123,6,6,0,1,0.0
S0008959,U004164,app,ios,AU,referral,Electronics,4,38,4,4,1,0,48.06
S0008960,U003487,web,android,AU,referral,Apparel,7,137,7,7,0,1,0.0
S0008961,U002648,web,desktop,DE,organic,Sports,10,198,10,10,0,1,0.0
S0008962,U007172,app,ios,JP,referral,Sports,8,176,8,8,0,1,0.0
S0008963,U000006,app,ios,BR,paid_search,Home,5,102,5,5,0,1,0.0
S0008964,U001725,web,ios,DE,direct,Apparel,4,64,4,4,1,0,371.68
S0008965,U000014,app,ios,AU,affiliate,Beauty,7,102,7,7,0,1,0.0
S0008966,U005225,web,desktop,JP,email,Shoes,6,123,6,6,0,1,0.0
S0008967,U000962,mobile,android,US,affiliate,Home,5,81,5,5,0,1,0.0
S0008968,U002622,app,ios,JP,social,Shoes,8,140,8,8,0,1,0.0
S0008969,U003733,app,desktop,IN,email,Beauty,8,150,8,8,1,0,493.33
S0008970,U001782,web,desktop,JP,email,Groceries,8,125,8,8,0,1,0.0
S0008971,U000443,app,ios,AU,referral,Electronics,8,143,8,8,0,1,0.0
S0008972,U005777,app,tablet,DE,referral,Shoes,6,123,6,6,0,1,0.0
S0008973,U003953,app,desktop,BR,social,Beauty,10,203,10,10,0,1,0.0
S0008974,U002943,app,desktop,UK,referral,Groceries,10,161,10,10,0,1,0.0
S0008975,U003540,web,android,US,paid_search,Electronics,9,124,9,9,0,1,0.0
S0008976,U004387,mobile,android,FR,social,Electronics,7,111,7,7,0,1,0.0
S0008977,U001633,app,tablet,JP,referral,Apparel,8,138,8,8,0,1,0.0
S0008978,U006229,app,ios,AU,referral,Beauty,6,97,6,6,0,1,0.0
S0008979,U004785,app,tablet,IN,paid_search,Accessories,4,52,4,4,1,0,62.46
S0008980,U001425,app,desktop,JP,affiliate,Accessories,8,134,8,8,0,1,0.0
S0008981,U002423,web,desktop,IN,email,Shoes,6,104,6,6,1,0,380.33
S0008982,U002410,app,ios,IN,paid_search,Shoes,8,153,8,8,0,1,0.0
S0008983,U002639,web,tablet,UK,direct,Sports,4,63,4,4,0,1,0.0
S0008984,U007017,app,ios,IN,social,Apparel,5,115,5,5,0,1,0.0
S0008985,U004425,web,android,IN,affiliate,Groceries,6,90,6,6,0,1,0.0
S0008986,U004707,app,ios,UK,social,Accessories,3,39,3,3,0,1,0.0
S0008987,U006634,app,android,BR,social,Shoes,8,96,8,8,0,1,0.0
S0008988,U005847,app,desktop,UK,social,Apparel,9,134,9,9,1,0,128.59
S0008989,U006119,app,ios,JP,paid_search,Accessories,5,111,5,5,0,1,0.0
S0008990,U005262,web,ios,DE,direct,Home,5,93,5,5,0,1,0.0
S0008991,U000873,web,android,FR,organic,Shoes,5,75,5,5,1,0,41.65
S0008992,U001475,mobile,desktop,US,organic,Apparel,6,105,6,6,0,1,0.0
S0008993,U004575,web,desktop,IN,affiliate,Sports,4,70,4,4,0,1,0.0
S0008994,U000998,app,android,DE,direct,Accessories,6,130,6,6,1,0,201.94
S0008995,U005659,app,desktop,JP,organic,Accessories,10,124,10,10,0,1,0.0
S0008996,U005230,web,ios,CA,organic,Shoes,13,266,13,13,0,1,0.0
S0008997,U004760,web,android,US,referral,Electronics,3,61,3,3,0,1,0.0
S0008998,U004427,app,tablet,US,email,Sports,5,96,5,5,1,0,378.5
S0008999,U001657,app,tablet,IN,social,Accessories,9,193,9,9,0,1,0.0
S0009000,U001460,mobile,tablet,JP,affiliate,Apparel,6,112,6,6,0,1,0.0
S0009001,U002014,app,ios,JP,organic,Home,9,147,9,9,0,1,0.0
S0009002,U007068,app,tablet,US,referral,Sports,8,137,8,8,0,1,0.0
S0009003,U004255,mobile,ios,AU,email,Accessories,6,114,6,6,0,1,0.0
S0009004,U007061,mobile,android,UK,paid_search,Electronics,6,76,6,6,0,1,0.0
S0009005,U001161,app,android,JP,referral,Shoes,4,77,4,4,0,1,0.0
S0009006,U005565,app,desktop,FR,social,Groceries,6,121,6,6,0,1,0.0
S0009007,U003043,app,tablet,IN,direct,Sports,9,113,9,9,0,1,0.0
S0009008,U004116,web,ios,DE,affiliate,Shoes,7,145,7,7,0,1,0.0
S0009009,U000632,web,tablet,UK,social,Beauty,8,157,8,8,0,1,0.0
S0009010,U004540,app,desktop,UK,affiliate,Groceries,7,115,7,7,0,1,0.0
S0009011,U000772,app,desktop,IN,referral,Accessories,6,107,6,6,0,1,0.0
S0009012,U003340,web,desktop,UK,social,Sports,4,22,4,4,1,0,318.53
S0009013,U007328,mobile,desktop,UK,paid_search,Beauty,5,113,5,5,0,1,0.0
S0009014,U004365,app,desktop,AU,direct,Beauty,5,60,5,5,1,0,471.65
S0009015,U002827,web,android,FR,direct,Accessories,6,130,6,6,0,1,0.0
S0009016,U000668,web,ios,JP,affiliate,Groceries,7,100,7,7,0,1,0.0
S0009017,U007117,mobile,tablet,UK,organic,Shoes,7,119,7,7,0,1,0.0
S0009018,U005724,web,tablet,US,organic,Apparel,7,121,7,7,0,1,0.0
S0009019,U006684,web,ios,CA,organic,Shoes,9,97,9,9,0,1,0.0
S0009020,U002609,app,android,UK,social,Beauty,5,110,5,5,0,1,0.0
S0009021,U003576,app,ios,CA,social,Sports,6,101,6,6,0,1,0.0
S0009022,U002206,app,desktop,FR,social,Accessories,6,118,6,6,0,1,0.0
S0009023,U006422,app,android,DE,direct,Sports,6,99,6,6,0,1,0.0
S0009024,U002424,web,tablet,IN,referral,Sports,8,102,8,8,0,1,0.0
S0009025,U007250,mobile,desktop,BR,referral,Electronics,5,48,5,5,0,1,0.0
S0009026,U004781,mobile,ios,DE,email,Electronics,7,181,7,7,0,1,0.0
S0009027,U003907,web,android,US,referral,Sports,4,84,4,4,0,1,0.0
S0009028,U005797,mobile,tablet,BR,paid_search,Groceries,4,57,4,4,0,1,0.0
S0009029,U006111,web,tablet,CA,organic,Apparel,6,132,6,6,0,1,0.0
S0009030,U004657,web,desktop,JP,paid_search,Accessories,6,98,6,6,0,1,0.0
S0009031,U004450,web,tablet,UK,affiliate,Home,5,82,5,5,0,1,0.0
S0009032,U002682,web,ios,DE,direct,Beauty,8,166,8,8,0,1,0.0
S0009033,U000497,web,tablet,CA,email,Sports,6,113,6,6,0,1,0.0
S0009034,U006526,app,tablet,CA,email,Sports,6,106,6,6,0,1,0.0
S0009035,U003221,mobile,android,JP,social,Accessories,3,66,3,3,1,0,480.79
S0009036,U004627,mobile,desktop,AU,organic,Apparel,5,72,5,5,0,1,0.0
S0009037,U002495,mobile,ios,AU,social,Electronics,4,66,4,4,0,1,0.0
S0009038,U004487,web,desktop,FR,direct,Groceries,6,112,6,6,1,0,117.83
S0009039,U004015,web,desktop,AU,paid_search,Sports,10,195,10,10,0,1,0.0
S0009040,U000868,mobile,ios,DE,social,Beauty,4,68,4,4,0,1,0.0
S0009041,U006118,web,desktop,FR,affiliate,Home,3,45,3,3,0,1,0.0
S0009042,U003206,app,android,JP,direct,Groceries,6,109,6,6,1,0,409.89
S0009043,U002366,mobile,tablet,US,direct,Accessories,7,114,7,7,0,1,0.0
S0009044,U001665,mobile,tablet,AU,paid_search,Apparel,12,188,12,12,0,1,0.0
S0009045,U000923,mobile,android,AU,email,Sports,6,139,6,6,0,1,0.0
S0009046,U001170,app,android,JP,referral,Apparel,7,169,7,7,0,1,0.0
S0009047,U000454,mobile,desktop,CA,organic,Apparel,6,110,6,6,0,1,0.0
S0009048,U001376,app,tablet,DE,direct,Home,6,88,6,6,0,1,0.0
S0009049,U006065,app,ios,AU,referral,Home,7,176,7,7,0,1,0.0
S0009050,U002301,web,tablet,AU,affiliate,Home,7,125,7,7,1,0,333.52
S0009051,U004450,mobile,android,IN,affiliate,Beauty,7,152,7,7,0,1,0.0
S0009052,U006923,mobile,ios,UK,affiliate,Groceries,7,151,7,7,1,0,471.74
S0009053,U003567,mobile,ios,US,email,Electronics,4,79,4,4,0,1,0.0
S0009054,U000983,web,android,AU,organic,Home,6,88,6,6,0,1,0.0
S0009055,U003398,mobile,ios,BR,organic,Accessories,7,117,7,7,0,1,0.0
S0009056,U002455,web,ios,DE,organic,Accessories,9,157,9,9,0,1,0.0
S0009057,U006093,mobile,android,FR,direct,Sports,6,155,6,6,0,1,0.0
S0009058,U004114,mobile,desktop,BR,referral,Beauty,6,108,6,6,0,1,0.0
S0009059,U002302,app,tablet,CA,social,Beauty,8,96,8,8,0,1,0.0
S0009060,U007149,app,tablet,AU,organic,Electronics,11,187,11,11,0,1,0.0
S0009061,U005667,mobile,tablet,DE,organic,Beauty,9,128,9,9,0,1,0.0
S0009062,U007387,web,android,UK,organic,Electronics,6,68,6,6,1,0,477.26
S0009063,U007383,mobile,desktop,DE,paid_search,Beauty,5,88,5,5,1,0,481.41
S0009064,U006484,mobile,ios,JP,affiliate,Accessories,7,123,7,7,1,0,18.12
S0009065,U001291,web,desktop,BR,direct,Groceries,5,100,5,5,1,0,473.91
S0009066,U005863,mobile,tablet,US,social,Shoes,6,121,6,6,0,1,0.0
S0009067,U002782,web,desktop,CA,direct,Accessories,7,135,7,7,0,1,0.0
S0009068,U003842,app,ios,UK,paid_search,Apparel,8,200,8,8,0,1,0.0
S0009069,U004223,app,desktop,FR,paid_search,Electronics,4,79,4,4,0,1,0.0
S0009070,U007318,app,tablet,CA,paid_search,Groceries,7,70,7,7,1,0,259.42
S0009071,U000642,mobile,desktop,US,direct,Sports,6,130,6,6,0,1,0.0
S0009072,U003536,mobile,ios,FR,affiliate,Home,5,107,5,5,0,1,0.0
S0009073,U000015,app,android,DE,social,Electronics,6,124,6,6,0,1,0.0
S0009074,U005688,app,tablet,IN,referral,Electronics,7,70,7,7,0,1,0.0
S0009075,U003707,web,tablet,US,paid_search,Sports,4,70,4,4,0,1,0.0
S0009076,U006882,web,tablet,US,email,Sports,9,154,9,9,0,1,0.0
S0009077,U006348,app,android,US,affiliate,Sports,6,101,6,6,0,1,0.0
S0009078,U005812,mobile,tablet,IN,referral,Shoes,7,97,7,7,0,1,0.0
S0009079,U000029,mobile,ios,UK,direct,Groceries,9,209,9,9,0,1,0.0
S0009080,U000055,mobile,ios,US,organic,Accessories,7,158,7,7,0,1,0.0
S0009081,U004246,mobile,desktop,UK,social,Sports,10,171,10,10,0,1,0.0
S0009082,U004505,web,ios,CA,organic,Groceries,6,107,6,6,0,1,0.0
S0009083,U004706,web,android,JP,affiliate,Apparel,5,94,5,5,1,0,431.75
S0009084,U002037,web,tablet,FR,paid_search,Sports,7,99,7,7,0,1,0.0
S0009085,U001446,app,android,IN,paid_search,Accessories,6,55,6,6,0,1,0.0
S0009086,U006038,app,ios,IN,email,Groceries,10,153,10,10,0,1,0.0
S0009087,U005652,app,tablet,BR,direct,Accessories,8,126,8,8,0,1,0.0
S0009088,U000686,mobile,desktop,DE,direct,Electronics,4,85,4,4,0,1,0.0
